id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,response,complain,age,Total_Spending,Age_Group,Total_Purchases,mnttotal,YearMonth
4290,1972,Bachelor,Married,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,53,24,50s,3,24,2014-03
7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,73,233,70s,10,233,2014-03
9986,1982,Bachelor,Single,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,1,0,43,54,40s,7,54,2014-02
8235,1956,Master,Single,69245.0,0,1,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3,0,0,69,843,60s,21,843,2014-01
10949,1963,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,1,0,62,1958,60s,18,1958,2013-12
7284,1953,Bachelor,Married,48686.0,1,2,2013-04-12,8,10,0,7,2,0,1,1,1,0,2,8,0,0,72,20,70s,3,20,2013-04
9529,1990,Bachelor,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,1,0,35,1627,30s,21,1627,2013-11
10270,1981,Master,Married,35523.0,1,0,2013-03-10,8,11,5,22,12,5,11,2,3,0,3,7,0,0,44,66,40s,6,66,2013-03
760,1975,PhD,Divorced,60554.0,1,0,2013-09-08,8,588,7,76,110,15,15,2,8,4,9,6,0,0,50,811,40s,21,811,2013-09
5519,1956,Bachelor,Single,64090.0,0,1,2013-07-08,8,316,58,161,76,51,135,1,6,9,4,5,1,0,69,797,60s,19,797,2013-07
232,1965,Bachelor,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,60,530,50s,16,530,2013-07
3009,1962,PhD,Widow,71670.0,0,0,2013-09-07,8,1462,16,128,0,0,160,1,5,3,6,6,1,0,63,1766,60s,14,1766,2013-09
6518,1951,PhD,Widow,67680.0,0,1,2013-11-06,8,546,0,48,0,6,6,1,7,3,8,5,0,0,74,606,70s,18,606,2013-11
10669,1981,Bachelor,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,44,470,40s,15,470,2013-05
5682,1953,PhD,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,72,1099,70s,26,1099,2013-03
1570,1951,PhD,Single,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,74,1039,70s,24,1039,2013-02
1497,1952,Bachelor,Single,47958.0,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,73,407,70s,14,407,2013-01
9723,1960,Bachelor,Married,67716.0,0,1,2013-10-01,8,530,142,217,62,9,56,4,7,4,13,5,0,0,65,1016,60s,24,1016,2013-10
7261,1971,Bachelor,Single,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,1,0,54,318,50s,12,318,2013-01
2452,1971,Bachelor,Single,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,1,0,54,318,50s,12,318,2013-01
5621,1969,Bachelor,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,1,0,56,316,50s,12,316,2012-12
10995,1988,Master,Married,15716.0,1,0,2012-12-11,8,16,5,30,8,7,26,3,3,0,4,8,0,1,37,92,30s,7,92,2012-12
7373,1952,PhD,Divorced,46610.0,0,2,2012-10-29,8,96,12,96,33,22,43,6,4,1,6,6,1,0,73,302,70s,11,302,2012-10
5331,1977,Bachelor,Married,74985.0,0,0,2012-11-09,8,587,51,898,247,0,86,1,3,6,7,2,0,0,48,1869,40s,16,1869,2012-11
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,1,0,80,145,70s,7,145,2014-05
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,80,277,70s,27,277,2014-05
940,1987,Bachelor,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,38,311,30s,12,311,2014-05
10084,1972,Bachelor,Married,24434.0,2,0,2014-05-18,9,3,2,8,20,0,17,2,2,1,2,7,0,0,53,50,50s,5,50,2014-05
6019,1971,PhD,Married,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,54,72,50s,5,72,2014-03
1463,1958,Bachelor,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,67,21,60s,3,21,2014-03
6424,1977,Bachelor,Single,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,48,49,40s,4,49,2014-01
8233,1950,Master,Widow,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,0,75,556,70s,17,556,2014-01
1515,1975,Master,Single,34176.0,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,50,28,40s,4,28,2014-01
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,57,396,50s,13,396,2014-01
10909,1948,Bachelor,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,0,0,77,1899,70s,20,1899,2014-01
3376,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,55,235,50s,10,235,2013-12
10232,1963,PhD,Divorced,48799.0,0,1,2013-05-11,9,174,18,81,28,6,24,3,3,2,7,3,0,0,62,331,60s,12,331,2013-05
5547,1982,PhD,Married,84169.0,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,1,0,43,1919,40s,19,1919,2013-07
8362,1982,PhD,Married,84169.0,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,1,0,43,1919,40s,19,1919,2013-07
3524,1971,Master,Single,39763.0,1,0,2013-04-08,9,80,1,60,4,6,16,2,5,1,2,9,1,0,54,167,50s,8,167,2013-04
10095,1975,PhD,Divorced,74165.0,0,0,2013-01-05,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,50,1293,40s,19,1293,2013-01
8897,1965,Bachelor,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,1,0,60,654,50s,17,654,2013-04
11025,1961,Bachelor,Married,36443.0,1,1,2013-03-02,9,65,0,46,4,3,20,4,3,1,3,8,0,0,64,138,60s,7,138,2013-03
2387,1952,Master,Single,43776.0,1,1,2013-03-02,9,177,2,71,3,2,20,6,5,2,4,8,1,0,73,275,70s,11,275,2013-03
1618,1965,Bachelor,Single,56046.0,0,0,2013-02-01,9,577,0,64,0,0,51,2,10,1,8,8,1,0,60,692,50s,19,692,2013-02
25,1958,Bachelor,Married,65148.0,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,67,1115,60s,19,1115,2012-11
3277,1955,Bachelor,Divorced,49431.0,0,1,2012-03-08,9,219,3,100,26,0,17,2,7,1,5,8,0,0,70,365,60s,13,365,2012-03
8566,1961,PhD,Single,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,64,9,60s,3,9,2014-06
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,1,0,46,69,40s,6,69,2014-04
8036,1971,Master,Single,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,54,63,50s,7,63,2014-04
8159,1968,Bachelor,Married,51287.0,1,1,2014-01-04,10,117,0,22,13,0,30,3,4,1,3,7,0,0,57,182,50s,8,182,2014-01
7628,1973,Master,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,52,76,50s,6,76,2014-03
9597,1969,Bachelor,Married,73448.0,0,0,2014-10-02,10,236,106,189,23,41,130,1,7,2,9,4,0,0,56,725,50s,18,725,2014-10
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,0,0,33,62,30s,5,62,2013-11
10150,1961,Bachelor,Single,86429.0,0,0,2013-11-21,10,464,28,873,29,18,37,0,7,4,7,2,1,0,64,1449,60s,18,1449,2013-11
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,42,63,40s,4,63,2013-10
11003,1980,Master,Single,25130.0,1,0,2013-02-10,10,2,5,7,0,18,18,2,2,0,3,7,0,0,45,50,40s,5,50,2013-02
8026,1952,Bachelor,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,73,463,70s,14,463,2013-09
577,1976,Master,Single,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,49,22,40s,4,22,2013-08
8702,1976,Master,Single,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,49,22,40s,4,22,2013-08
5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,77,183,70s,9,183,2013-08
977,1957,Bachelor,Single,47320.0,0,1,2013-01-08,10,200,19,111,50,15,19,6,5,1,8,6,0,0,68,414,60s,14,414,2013-01
2793,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,49,1034,40s,23,1034,2013-07
1071,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,49,1034,40s,23,1034,2013-07
5074,1986,Master,Married,28072.0,1,0,2013-08-07,10,30,0,10,2,0,5,1,1,0,3,7,0,0,39,47,30s,4,47,2013-08
2632,1954,Bachelor,Married,50501.0,1,1,2013-06-18,10,297,0,38,13,0,152,7,5,4,4,6,1,0,71,500,70s,13,500,2013-06
6404,1969,Bachelor,Single,58917.0,1,2,2013-03-24,10,151,7,89,0,7,28,5,4,1,6,5,0,0,56,282,50s,11,282,2013-03
10240,1949,Bachelor,Single,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,1,0,76,1381,70s,20,1381,2013-02
2521,1971,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,54,59,50s,4,59,2013-10
4301,1971,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,54,59,50s,4,59,2013-10
7381,1968,Bachelor,Divorced,75693.0,0,0,2012-06-12,10,797,153,293,72,97,30,1,11,4,6,4,1,0,57,1442,50s,21,1442,2012-06
2407,1982,Bachelor,Married,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,1,0,43,1555,40s,19,1555,2012-09
9064,1982,Bachelor,Married,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,1,0,43,1555,40s,19,1555,2012-09
5067,1994,Bachelor,Single,80134.0,0,0,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,0,0,31,1378,30s,20,1378,2014-02
10281,1970,Bachelor,Divorced,64713.0,1,0,2014-07-02,11,180,60,241,13,54,54,2,5,5,7,4,1,0,55,602,50s,17,602,2014-07
11191,1986,Bachelor,Divorced,41411.0,0,0,2013-07-12,11,37,32,38,11,3,18,1,2,1,4,6,0,0,39,139,30s,7,139,2013-07
2552,1955,PhD,Single,55521.0,1,2,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,1,0,70,446,60s,15,446,2013-10
6720,1968,Master,Single,43795.0,0,1,2013-10-16,11,314,11,53,4,3,107,3,7,3,4,7,1,0,57,492,50s,14,492,2013-10
4557,1970,Bachelor,Single,22070.0,1,0,2013-04-10,11,10,7,19,8,2,21,2,2,2,2,6,0,0,55,67,50s,6,67,2013-04
1183,1949,Master,Married,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,76,22,70s,3,22,2013-09
4186,1950,Bachelor,Single,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,75,76,70s,6,76,2013-05
1419,1950,Bachelor,Single,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,75,76,70s,6,76,2013-05
967,1976,Bachelor,Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,1,0,49,515,40s,16,515,2013-07
1048,1972,Master,Married,35641.0,1,0,2013-07-14,11,63,3,67,8,9,28,2,3,1,4,7,1,0,53,178,50s,8,178,2013-07
9262,1984,Master,Single,32414.0,0,0,2013-04-07,11,20,6,5,0,9,12,1,1,0,3,7,0,0,41,52,40s,4,52,2013-04
3427,1955,PhD,Married,59821.0,0,1,2013-12-04,11,629,0,70,0,0,35,6,11,2,7,8,0,0,70,734,60s,20,734,2013-12
5892,1980,Bachelor,Married,34968.0,1,0,2013-10-04,11,158,6,45,8,2,2,7,3,2,5,7,0,0,45,221,40s,10,221,2013-10
8911,1967,PhD,Married,56320.0,0,1,2013-08-04,11,201,53,172,116,77,83,3,5,4,9,4,0,0,58,702,50s,18,702,2013-08
6606,1969,Master,Married,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,0,56,1161,50s,17,1161,2013-03
2677,1956,Bachelor,Single,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,69,241,60s,10,241,2013-03
252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,0,0,62,601,60s,16,601,2013-03
9860,1959,Bachelor,Single,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,66,215,60s,9,215,2013-03
1388,1975,Bachelor,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,50,112,40s,6,112,2013-02
979,1975,Bachelor,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,50,112,40s,6,112,2013-02
7494,1950,PhD,Divorced,42873.0,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0,75,269,70s,11,269,2013-01
10490,1969,PhD,Married,51039.0,1,1,2012-10-12,11,100,64,79,65,0,109,2,6,2,4,7,0,0,56,417,50s,12,417,2012-10
3403,1958,PhD,Single,78952.0,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,67,2092,60s,19,2092,2012-09
2715,1966,Master,Divorced,29435.0,1,1,2012-06-08,11,70,3,37,4,2,64,4,3,2,2,9,1,0,59,180,50s,7,180,2012-06
4828,1954,Bachelor,Divorced,79865.0,0,1,2014-06-18,12,71,99,278,185,121,38,1,5,10,5,1,0,0,71,792,70s,20,792,2014-06
92,1988,Bachelor,Single,34176.0,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,37,89,30s,7,89,2014-12
3312,1988,Bachelor,Single,34176.0,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,37,89,30s,7,89,2014-12
11176,1970,PhD,Single,65968.0,0,1,2014-12-05,12,376,9,83,19,4,4,2,5,4,7,3,0,0,55,495,50s,16,495,2014-12
1446,1956,Master,Single,86424.0,0,0,2014-05-04,12,387,68,569,89,45,68,1,6,9,12,1,0,0,69,1226,60s,27,1226,2014-05
9699,1966,Bachelor,Divorced,67272.0,0,1,2013-12-21,12,357,35,271,28,28,14,3,6,2,12,5,0,0,59,733,50s,20,733,2013-12
9790,1957,Bachelor,Single,78499.0,0,0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,1,0,68,1334,60s,18,1334,2013-11
2324,1972,Bachelor,Single,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,0,0,53,1065,50s,29,1065,2013-10
5080,1993,Bachelor,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,1,0,32,1258,30s,16,1258,2013-10
4992,1975,Master,Single,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,1,0,50,69,40s,6,69,2013-09
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,55,1052,50s,24,1052,2013-09
4808,1956,Bachelor,Married,15759.0,0,0,2013-05-09,12,1,2,5,6,0,3,1,1,0,2,7,0,0,69,17,60s,3,17,2013-05
10401,1976,Master,Single,26326.0,0,0,2013-04-09,12,1,0,5,0,3,9,1,0,0,3,3,0,1,49,18,40s,3,18,2013-04
7793,1976,Bachelor,Single,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,0,49,800,40s,21,800,2013-08
9303,1976,Bachelor,Married,5305.0,0,1,2013-07-30,12,12,4,7,1,3,5,0,1,0,0,13,0,0,49,32,40s,1,32,2013-07
6853,1982,Master,Single,75777.0,0,0,2013-04-07,12,712,26,538,69,13,80,1,3,6,11,1,1,0,43,1438,40s,20,1438,2013-04
7366,1982,Master,Single,75777.0,0,0,2013-04-07,12,712,26,538,69,13,80,1,3,6,11,1,1,0,43,1438,40s,20,1438,2013-04
9780,1971,Master,Single,71499.0,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,54,795,50s,24,795,2013-06
7573,1978,PhD,Single,31626.0,1,0,2013-10-05,12,39,1,9,2,1,34,1,2,1,2,7,1,0,47,86,40s,5,86,2013-10
1379,1992,Master,Single,42670.0,0,0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,33,241,30s,10,241,2013-04
8923,1973,Bachelor,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,1,0,52,1587,50s,20,1587,2013-04
3547,1969,Master,Single,41021.0,1,0,2012-12-30,12,14,7,9,6,16,12,2,2,0,3,6,1,0,56,64,50s,5,64,2012-12
8707,1956,Bachelor,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,1,0,69,1401,60s,15,1401,2012-08
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,1,0,45,1754,40s,15,1754,2012-08
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,73,63,70s,5,63,2014-06
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,42,129,40s,7,129,2014-04
9727,1957,Bachelor,Married,23539.0,0,0,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6,0,0,68,81,60s,6,81,2014-02
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,1,0,58,80,50s,6,80,2014-02
10681,1970,Master,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,55,889,50s,21,889,2014-01
5156,1970,Master,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,55,889,50s,21,889,2014-01
3050,1966,Bachelor,Married,54198.0,1,1,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,59,235,50s,10,235,2013-12
8164,1978,PhD,Married,82170.0,0,0,2013-11-25,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,47,1908,40s,18,1908,2013-11
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,61,463,60s,15,463,2013-11
7600,1992,Basic,Single,15253.0,1,0,2013-10-28,13,1,3,3,8,1,13,2,1,0,3,7,0,0,33,29,30s,4,29,2013-10
6406,1988,Master,Married,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,37,1427,30s,20,1427,2013-10
7002,1955,Bachelor,Single,62535.0,0,1,2013-03-10,13,163,48,90,0,45,52,1,3,2,8,3,0,0,70,398,60s,13,398,2013-03
8234,1973,Basic,Single,27190.0,1,0,2013-08-15,13,1,6,7,0,1,3,1,1,0,2,8,1,0,52,18,50s,3,18,2013-08
6116,1968,Master,Married,48985.0,0,1,2013-05-07,13,19,13,18,10,7,8,1,1,1,3,3,0,0,57,75,50s,5,75,2013-05
291,1970,Bachelor,Married,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,55,981,50s,12,981,2013-06
8779,1985,Master,Married,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,40,172,30s,8,172,2013-06
4931,1977,Bachelor,Single,157146.0,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,48,1730,40s,28,1730,2013-04
1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,65,1643,60s,26,1643,2013-04
9701,1988,Bachelor,Single,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,37,312,30s,9,312,2013-03
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,61,68,60s,5,68,2013-02
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,61,68,60s,5,68,2013-02
5302,1986,Bachelor,Single,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,1,0,39,1428,30s,15,1428,2013-02
4459,1989,Bachelor,Single,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,36,37,30s,4,37,2012-12
10642,1989,Bachelor,Single,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,36,37,30s,4,37,2012-12
9213,1970,Bachelor,Widow,31880.0,1,0,2012-10-31,13,4,1,5,2,0,3,1,1,0,2,8,0,0,55,15,50s,3,15,2012-10
3678,1973,Bachelor,Widow,60208.0,1,1,2012-07-10,13,488,23,71,15,0,59,11,8,3,7,7,1,0,52,656,50s,18,656,2012-07
3698,1983,Bachelor,Single,78687.0,0,0,2012-09-08,13,817,185,687,145,55,241,1,4,6,8,2,1,0,42,2130,40s,18,2130,2012-09
5929,1973,PhD,Married,37401.0,1,0,2014-06-05,14,19,3,19,3,1,3,2,2,0,3,7,0,0,52,48,50s,5,48,2014-06
10795,1973,PhD,Married,37401.0,1,0,2014-06-05,14,19,3,19,3,1,3,2,2,0,3,7,0,0,52,48,50s,5,48,2014-06
4390,1954,Bachelor,Single,75315.0,0,1,2014-04-15,14,459,15,171,142,23,31,2,5,4,12,2,0,0,71,841,70s,21,841,2014-04
9362,1965,Bachelor,Single,69263.0,0,1,2014-05-03,14,492,5,32,13,5,21,1,9,1,7,6,0,0,60,568,50s,17,568,2014-05
1577,1946,Bachelor,Married,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,1,0,79,1736,70s,14,1736,2014-02
4609,1966,PhD,Married,57705.0,0,1,2014-11-01,14,383,0,53,6,4,40,3,8,1,6,6,0,0,59,486,50s,15,486,2014-11
7143,1955,Master,Single,74805.0,0,1,2013-06-11,14,209,162,209,41,162,37,5,4,7,10,2,0,0,70,820,60s,21,820,2013-06
1729,1961,PhD,Single,66426.0,0,1,2013-02-10,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,64,1377,60s,18,1377,2013-02
10664,1949,Master,Widow,51529.0,0,1,2013-07-09,14,400,4,35,6,0,22,2,9,1,5,8,0,0,76,467,70s,15,467,2013-07
5029,1946,Bachelor,Married,18100.0,0,0,2013-06-08,14,3,1,2,4,3,1,1,0,0,3,5,0,0,79,14,70s,3,14,2013-06
10507,1977,Master,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,0,48,797,40s,11,797,2013-07
3865,1977,Master,Single,20981.0,0,0,2013-04-30,14,2,12,10,6,13,30,1,3,1,2,8,1,0,48,73,40s,6,73,2013-04
6982,1976,Bachelor,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,49,1581,40s,23,1581,2013-03
7042,1983,Bachelor,Married,36790.0,0,0,2013-01-03,14,3,3,14,15,21,10,1,2,1,2,9,1,0,42,66,40s,5,66,2013-01
9668,1971,Bachelor,Married,18793.0,1,0,2013-12-01,14,4,16,20,0,17,20,3,2,0,4,8,0,0,54,77,50s,6,77,2013-12
6878,1954,Bachelor,Widow,27421.0,0,0,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,71,324,70s,11,324,2012-12
4099,1972,Bachelor,Married,30675.0,1,0,2012-12-11,14,10,2,16,11,2,21,1,1,0,3,8,0,0,53,62,50s,4,62,2012-12
5031,1974,Bachelor,Single,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,1,0,51,1833,50s,25,1833,2012-09
1970,1968,Master,Single,34053.0,0,1,2012-10-09,14,63,0,21,7,0,12,1,3,0,3,8,0,0,57,103,50s,6,103,2012-10
5726,1983,Master,Single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,1,42,60,40s,7,60,2014-03
5231,1974,Master,Married,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,51,51,50s,4,51,2014-02
1307,1978,Bachelor,Divorced,41986.0,0,1,2014-09-02,15,27,5,8,8,3,12,3,3,0,4,4,0,0,47,63,40s,7,63,2014-09
10609,1962,PhD,Married,42769.0,0,1,2013-12-10,15,71,0,13,3,1,0,2,1,1,4,4,0,0,63,88,60s,6,88,2013-12
5782,1982,Master,Single,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,0,43,763,40s,20,763,2013-09
7533,1964,Bachelor,Married,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,61,187,60s,9,187,2013-09
9493,1980,PhD,Single,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,1,0,45,1808,40s,17,1808,2013-05
2253,1990,Bachelor,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,35,85,30s,5,85,2013-02
2326,1990,Bachelor,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,35,85,30s,5,85,2013-02
1876,1990,Bachelor,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,35,85,30s,5,85,2013-02
7141,1986,Master,Single,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,1,0,39,213,30s,8,213,2012-12
7393,1978,Bachelor,Single,41580.0,1,1,2012-10-12,15,56,5,24,4,0,3,3,2,1,3,5,0,0,47,92,40s,6,92,2012-10
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,46,125,40s,7,125,2012-11
5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,1,0,51,101,50s,6,101,2012-09
8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,1,0,51,101,50s,6,101,2012-09
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,1,0,66,835,60s,18,835,2012-08
9725,1966,PhD,Single,28764.0,1,1,2014-05-06,16,8,0,3,0,0,1,1,1,0,2,8,0,0,59,12,50s,3,12,2014-05
8933,1983,Master,Married,32146.0,1,0,2014-12-05,16,26,3,23,4,7,3,2,2,0,4,6,0,0,42,66,40s,6,66,2014-12
